Country Name,Year,Ind 1,Ind 2,Ind 3,Ind 4,Ind 5,Ind 6,Ind 7,Ind 8,Ind 9,Ind 10,Ind 11,Ind 12,Ind 13,Ind 14,Ind 15,Ind 16,Ind 17,Ind 18,Ind 19,Ind 20,Ind 21,Ind 22,Ind 23,Ind 24,Ind 25,Ind 26,Ind 27,Ind 28,Ind 29,Ind 30,Ind 31,Ind 32,Ind 33,Happiness Score
Mali,2016,35.06949997,62.06596,7.872503269,4.713737569,4.4,21.565,101.4600528,42.634,16.265,23.636,52.33,42.383,10.32,33.528,35.337,12.31989552,10.04,14010787738,5.799999995,5.895452832,91.096,3.06,36.1,109.6,17994837,19.4834,39.08605,29.283,1240190,15.40227657,63.78965096,1.366999984,281.99,4.073
Malta,2016,100,97.5698,2.673,1.281,7.000113369,33.04909713,50.02998254,10.2,16.265,23.636,52.33,42.383,7.6,33.528,35.337,36.24852281,10.04,11274020601,5.230584947,36.60032982,91.096,3.06,4.5,6.5,455356,7.21022,13.02685,29.283,320,26.25580777,264.6213417,8.223,281.99,6.488
Marshall Islands,2016,93.13804626,78.53368,2.673,1.281,6.51,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,58.23958819,10.04,194497900,1.910494988,20.026,91.096,31.5132826,16.2,34.9,53066,16.5696,23.4515,29.283,180,17.79191138,111.4544681,8.223,281.99,5.421
Mauritania,2016,41.65210724,71.22938,1.249123699,-1.544620073,2.93,24.75174089,76.12671898,34.155,16.265,23.636,52.33,42.383,7.88,55.90347,25.86476,26.769,10.04,4739298730,2,21.44130183,91.096,3.06,34.5,81.5,4301018,26.36771,36.36696,29.283,1030700,16.878,100.5284103,8.223,281.99,4.201
Mauritius,2016,98.78178406,95.33664,2.582389255,2.511915637,4.77,4.920829657,41.54197226,10.4,16.265,23.636,52.33,42.383,8.1,21.64483,63.72382,23.74916518,10.04,12232463656,3.837952426,10.99651536,91.096,0.31879234,8.4,13.8,1263473,13.20897,17.79444,29.283,2040,18.12841351,98.42995641,6.813499928,281.99,5.648
Mexico,2016,100,98.98534,1.273062212,-0.036697307,5.125797321,23.48340963,50.91254992,18.173,16.265,23.636,52.33,42.383,4.852,33.528,35.337,20.97799389,10.04,1.08E+12,2.897859569,22.35710446,99.1162,1.497054515,7.6,14.1,127540423,16.30684,26.74201,29.283,1964375,13.54328972,76.18181433,3.858999968,281.99,6.778
"Micronesia, Fed. Sts.",2016,75.43517303,90.89,2.673,1.281,23.62883,21.565,61.63301141,23.708,16.265,23.636,52.33,42.383,6.222,33.528,35.337,22.32473576,10.04,329895600,0.7,20.026,91.096,40.50436899,17.2,33.1,104937,16.5696,23.4515,29.283,700,6.046613838,99.02402457,8.223,281.99,5.421
Moldova,2016,100,90.03561,5.224596767,5.288407779,6.1,16.20324954,35.21389158,10.323,16.265,23.636,52.33,42.383,11.481,22.51997,34.76254,31.32666564,10.04,6795731286,4.499999966,-4.947759065,91.096,2.800000998,11.7,15.7,3551954,9.22639,17.42007,29.283,33850,19.29558286,114.4058244,4.184999943,281.99,5.897
Monaco,2016,100,90.89,2.673,1.281,1.03,21.565,58.786,7.8,16.265,23.636,52.33,42.383,7.9,12.70133,31.46299,26.769,10.04,6468252212,3.213848834,20.026,91.096,3.06,1.8,3.4,38499,16.5696,13.70548,29.283,2,16.878,85.25,6.329999924,281.99,5.421
Mongolia,2016,81.77503204,98.72578,2.798836966,1.083337371,4.17,31.42607348,49.81548939,23.958,16.265,23.636,52.33,42.383,6.318,28.74937,28.262,27.38537495,10.04,11186734674,1.168393456,30.52525435,91.096,-0.798129341,9.6,18,3027398,16.5696,29.69343,29.283,1564120,11.34553018,95.61140948,7.235099792,281.99,4.907
Montenegro,2016,100,93.81783,7.991846828,7.966857673,4.411,7.902372163,48.28647817,11.363,16.265,23.636,52.33,42.383,9.863,33.528,35.337,26.769,10.04,4374130531,2.9,3.621807014,91.096,-4.106467809,2.5,3.8,622303,16.5696,23.4515,29.283,13810,16.878,103.6728665,17.72330093,281.99,5.161
Morocco,2016,100,94.57711,2.987944639,1.240530179,5.2,29.45081214,51.81006968,19.965,16.265,23.636,52.33,42.383,5.13,33.528,35.337,26.769,10.04,1.03E+11,1.125977451,22.3678148,91.096,0.726317538,15,24.3,35276786,16.5696,26.59118,29.283,446550,16.878,80.62046709,9.300000191,281.99,5.151
Mozambique,2016,24.19833946,88.60741,2.396922054,-0.511249562,5.38,3.391189993,92.91732295,38.953,16.265,23.636,52.33,42.383,10.091,33.528,35.337,20.51203043,10.04,10981358031,3.763275593,0.542501795,91.096,3.867676512,27.5,74.8,28829476,16.5696,53.60539,29.283,786380,22.23639055,111.1548809,8.223,281.99,5.421
Myanmar,2016,57.00938416,90.89,2.673,1.281,0.7,21.565,48.99648746,17.794,16.265,23.636,52.33,42.383,8.135,33.528,35.337,16.02999432,10.04,63256184700,5.862472915,30.02058048,84.75116,9.306966888,24.7,50.5,52885223,24.04989,22.04141,29.283,676590,6.406103741,36.96323838,8.223,281.99,4.395
Namibia,2016,51.78242493,90.89,-1.887454648,-4.030037502,8.34,9.301891977,67.8023736,29.181,16.265,23.636,52.33,42.383,7.23,33.528,35.337,33.64821894,10.04,11281259987,0.641649561,2.717395844,91.096,5.598291345,17.8,45.2,2479713,16.5696,23.4515,29.283,824290,28.60429002,103.2825167,23.35180092,281.99,4.574
Nauru,2016,99.20280457,84.42866,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,1.02E+08,10.400004,20.026,91.096,3.06,21.1,34,13049,24.8,40.17778,29.283,20,16.878,150.5533524,8.223,281.99,5.421
Nepal,2016,90.7,96.76662,2.141929997,0.991307906,3.252489522,39.96250004,59.54008298,19.71,16.265,23.636,52.33,42.383,6.283,33.528,35.337,16.46881613,10.04,21185922408,0.588678499,4.067340933,91.096,-7.998712724,21.6,35,28982771,28.90357,22.42122,29.283,147180,18.68745181,48.75144433,8.223,281.99,4.793
Netherlands,2016,100,90.89,1.771682136,1.231513345,4.875625034,29.12036752,53.75088825,10.1,16.265,23.636,52.33,42.383,8.7,33.528,35.337,39.03131186,10.04,7.77E+11,2.209941516,31.06380072,91.096,3.021474432,2.4,4,17030314,14.40346,11.72995,29.283,41540,22.17661651,153.888828,6.006299973,281.99,7.339
New Caledonia,2016,100,90.89,2.673,1.281,0.538880795,21.565,48.23569771,15.4,16.265,23.636,52.33,42.383,5.7,33.528,35.337,26.769,10.04,2.60059E+12,3.065,20.026,91.096,3.06,13.885,31.408,276550,16.5696,23.4515,29.283,18580,16.878,85.25,8.223,281.99,5.421
New Zealand,2016,100,98.52273,3.143117863,1.000346622,7.37,20.36823879,53.42216815,12.65,16.265,23.636,52.33,42.383,6.64,24.56902,35.88028,30.84106272,10.04,1.89E+11,3.471456835,24.78908773,91.096,2.243872156,3,5.4,4693200,13.8189,14.6225,29.283,267710,27.18544055,51.32284472,5.099999905,281.99,7.334
Nicaragua,2016,81.79679871,90.89,5.535861925,4.370783851,4.1,25.17578794,53.26755295,19.511,16.265,23.636,52.33,42.383,4.784,33.528,35.337,16.5203151,10.04,13184989878,4.658759192,13.8197529,91.096,2.823061898,7.3,17.9,6149928,16.5696,23.4515,29.283,130370,16.29122319,95.09513053,8.223,281.99,5.992
Niger,2016,16.21723366,63.79476,6.793494704,2.784683527,5.17,21.565,111.7787387,48.136,16.265,23.636,52.33,42.383,9.7,33.528,35.337,26.769,10.04,7528285444,4.925930933,17.53768238,91.096,5.880823694,26.6,88.7,20672987,26.73945,36.2582,29.283,1267000,16.878,48.70638658,8.223,281.99,3.856
Nigeria,2016,59.3,90.89,-4.67187983,-7.136144439,0.85,21.565,88.09193795,38.887,16.265,23.636,52.33,42.383,12.462,33.528,35.337,26.769,10.04,4.05E+11,-1.61686895,13.08043666,91.096,-4.317635569,33.5,103.8,185989640,16.5696,23.4515,29.283,923770,16.878,20.72251888,8.223,281.99,4.875
Northern Mariana Islands,2016,100,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,1250000000,28.22384428,20.026,91.096,3.06,13.885,31.408,55023,16.5696,23.4515,29.283,460,16.878,144.4,8.223,281.99,5.421
Norway,2016,100,99.8062,-2.606999855,-3.43086964,6.49397177,31.65739546,52.48382168,11.2,16.265,23.636,52.33,42.383,7.8,33.528,35.337,39.616276,10.04,3.71E+11,1.091465072,30.18130709,91.096,-4.22486332,1.5,2.6,5234519,8.72728,9.01206,29.283,625217.1094,21.99383901,67.40983089,4.678899765,281.99,7.498
Oman,2016,100,98.54122,2.673,1.281,4.568347397,21.565,32.20581354,18.732,16.265,23.636,52.33,42.383,2.533,42.1801,37.1377,26.769,10.04,66824447334,5.384165936,32.39277652,98.70356,1.921685689,5.1,11.3,4424762,16.5696,23.4515,29.283,309500,16.878,93.29026232,3.269999981,281.99,5.421
Pakistan,2016,99.14743805,77.77686,7.202428884,5.081189,1.864388565,21.64761055,64.97116954,28.233,16.265,23.636,52.33,42.383,7.283,43.67706,28.97647,26.769,10.04,2.79E+11,5.526735845,8.671346932,91.096,3.685843738,45.2,77.1,193203476,21.35147,47.63465,29.283,796100,16.878,25.30623151,8.223,142.4534039,5.132
Palau,2016,99.28935242,90.89,2.673,1.281,4.411,21.565,58.786,12,16.265,23.636,52.33,42.383,10,33.528,35.337,40.65574363,10.04,303984500,0.526568961,8.540831022,91.096,7.067924528,8.2,15.8,21503,16.5696,23.4515,29.283,460,19.58873923,119.4148516,8.223,281.99,5.421
Panama,2016,93.4178009,90.89,1.994498149,0.35439207,2.8,35.28255657,54.71842767,19.533,16.265,23.636,52.33,42.383,5.016,33.528,35.337,26.769,10.04,57957594212,4.966461841,37.59839373,91.096,1.088021899,9.2,16.7,4034119,14.50099,21.44301,29.283,75420,16.878,87.27795379,3.314599991,107.9168577,6.701
Papua New Guinea,2016,22.9321537,77.70604,2.673,1.281,6.9,21.565,66.66239274,27.606,16.265,23.636,52.33,42.383,7.112,33.528,35.337,20.06018603,10.04,19028120013,1.592385324,20.026,91.096,3.06,24.2,55.2,8084991,34.2964,35.52165,29.283,462840,14.12653879,85.25,8.223,281.99,5.421
Paraguay,2016,98.4,78.8174,5.825316626,4.469099452,4.88,18.6675141,56.04480613,20.947,16.265,23.636,52.33,42.383,5.729,36.43652,31.27849,15.43670015,10.04,36054281572,4.31290497,25.48469459,98.4506,4.574774537,11.4,21.6,6725308,16.5696,23.4515,29.283,406751.9922,9.568414221,65.77614029,8.223,281.99,5.538
Peru,2016,94.85174561,99.42492,2.391089145,1.111216603,3.206710321,20.5438272,52.9910052,19.281,16.265,23.636,52.33,42.383,5.65,34.8408,32.52512,19.51262206,10.04,1.92E+11,3.951309192,21.72423443,98.88349,-0.552138977,7.6,15.5,31773839,14.33983,18.31765,29.283,1285220,13.81708901,45.25473753,8.223,114.4868776,5.743
Philippines,2016,90.98161316,95.45245,7.667162706,5.99582117,1.84,36.38194334,57.85880785,23.21,16.265,23.636,52.33,42.383,6.524,33.528,35.337,14.04050951,10.04,3.05E+11,6.875714823,15.107164,91.096,7.003499685,13.9,28.6,103320222,23.52214,28.98824,29.283,300000,13.67677884,65.50657172,2.707799911,281.99,5.279
Poland,2016,100,95.59691,2.475843271,2.519902115,4.714430269,20.15974992,44.90939463,10.1,16.265,23.636,52.33,42.383,10.2,33.528,35.337,34.82692068,10.04,4.72E+11,3.062600367,23.62324245,91.096,4.493580845,3,4.8,37970087,9.19768,10.81003,29.283,312680,16.18177735,100.3526924,6.16079998,281.99,5.835
Portugal,2016,100,96.43135,3.098432053,3.424178882,5.067845331,15.52081171,53.80247116,8.4,16.265,23.636,52.33,42.383,10.7,33.528,35.337,41.42521058,10.04,2.05E+11,1.619414633,16.60223439,91.096,1.354852829,2.1,3.7,10325452,9.64497,12.7774,29.283,92225.5957,22.53094222,79.13715668,11.06620026,281.99,5.123
Puerto Rico,2016,100,90.89,2.673,1.281,9.060475919,21.565,49.5187469,9,16.265,23.636,52.33,42.383,8.1,33.528,35.337,26.769,10.04,1.04E+11,-1.32692792,32.53687929,91.096,3.06,13.885,31.408,3406520,16.5696,23.4515,29.283,8870,16.878,110.7880456,11.80000019,281.99,7.039
Qatar,2016,100,97.83193,2.673,1.281,2.573416962,21.565,17.74405347,10.146,16.265,23.636,52.33,42.383,1.531,33.528,35.337,26.769,10.04,1.52E+11,2.131310916,54.74909697,91.096,0.445994768,3.9,7.8,2569804,10.24306,11.6276,29.283,11610,16.878,89.54762314,0.140000001,281.99,6.375
Romania,2016,100,90.04297,3.33807946,3.931542221,2.81,23.38143386,48.65444037,9.6,16.265,23.636,52.33,42.383,13,33.528,35.337,31.17427321,10.04,1.88E+11,4.800810067,22.40659627,91.096,6.380229806,4,8.5,19702332,12.11967,19.32759,29.283,238400,16.74751946,83.29794962,5.901400089,281.99,5.528
Russian Federation,2016,100,97.58606,-5.554722353,-6.399931299,3.620562277,26.07264424,45.10119152,12.9,54.63930995,47.86718118,77.87514109,67.89020792,12.9,33.528,35.337,30.84131327,10.04,1.28E+12,-0.224910984,29.12220934,91.096,1.14871842,3.5,8,144342396,16.5696,20.61869,29.283,17098250,9.126363212,46.22537789,5.55880022,281.99,5.421
Rwanda,2016,29.37,95.86197,6.223838653,3.65722108,3.226971846,12.04834713,76.54343373,31.105,16.265,23.636,52.33,42.383,5.966,34.61112,52.82524,18.93793265,10.04,8475681533,5.981314913,7.698157196,91.096,6.634652853,16.9,39.8,11917508,18.57893,58.45684,29.283,26340,14.78964789,48.02453895,8.223,281.99,3.515
Samoa,2016,100,96.34263,2.673,1.281,4.24,21.565,73.37509441,24.689,16.265,23.636,52.33,42.383,4.973,37.04896,42.81374,24.50954764,10.04,7.87E+08,7.169420104,20.026,91.096,6.218452793,8.8,16.9,195125,27.70971,23.4515,29.283,2840,24.20000853,80.689364,8.223,281.99,5.421
San Marino,2016,100,90.89,2.673,1.281,3.55096,21.565,58.786,7.9,16.265,23.636,52.33,42.383,7.6,33.528,35.337,42.19887412,10.04,1564380531,2.2,20.026,91.096,3.06,1.1,2.3,33203,16.5696,23.4515,29.283,60,15.65491583,85.25,6.449999809,281.99,5.421
Sao Tome and Principe,2016,65.44048309,90.89,2.673,1.281,3.48,21.565,85.59333049,33.834,16.265,23.636,52.33,42.383,6.694,33.528,35.337,26.769,10.04,3.54E+08,4.179209268,20.026,91.096,11.32519678,14.9,33.7,199910,24.82051,32.15018,29.283,960,16.878,85.25,8.223,281.99,5.421
Saudi Arabia,2016,100,90.89,-3.63461745,-5.779968255,7.1861867,26.76241579,40.24950976,19.562,16.265,23.636,52.33,42.383,3.557,33.528,35.337,26.769,10.04,6.45E+11,1.670642347,31.35898046,91.096,3.198413177,4.1,7.9,32275687,16.5696,11.68136,29.283,2149690,16.878,61.86201685,5.650000095,110.9289617,6.379
Senegal,2016,64.5,72.33999,8.218375064,5.166529218,6.646689583,21.565,85.16506199,35.599,16.265,23.636,52.33,42.383,5.899,31.31751,16.65363,19.29179079,10.04,18973894459,6.228449896,14.1416278,91.096,6.231412474,21.1,47.5,15411614,19.65404,31.74299,29.283,196710,15.89619662,54.25638405,8.223,281.99,4.219
Serbia,2016,100,99.16856,3.256629606,3.79879727,4.273351472,16.0333027,50.14269074,9.2,16.265,23.636,52.33,42.383,14.3,33.528,35.337,26.769,10.04,38299854688,2.797323719,11.62682405,99.71982,2.16139663,3.8,6,7058322,8.22827,14.5183,29.283,88360,16.878,107.4984923,15.25739956,281.99,5.177
Seychelles,2016,100,90.89,2.415542881,1.054718679,3.49,21.565,43.71129326,17.4,16.265,23.636,52.33,42.383,7.9,30.57084,27.14956,33.32694496,10.04,1427525457,4.503031591,15.63083725,91.096,1.681745495,8.7,14.4,94677,11.6348,13.98602,29.283,460,31.67351154,172.1515898,3.964900017,281.99,5.421
Sierra Leone,2016,20.3,99.17737,-5.163268739,-7.20414226,2.712253093,-8.834252705,81.62108617,35.006,16.265,23.636,52.33,42.383,12.751,35.65482,11.98943,26.769,10.04,3556036535,6.055474029,-14.54346391,91.096,4.580478679,34.4,115.9,7396190,22.04465,37.33182,29.283,72300,16.878,79.41600257,8.223,281.99,4.635
Singapore,2016,100,99.94123,2.983120573,1.655610808,2.76,45.8347389,37.98443146,9.4,16.265,23.636,52.33,42.383,4.8,33.528,35.337,14.87628325,10.04,3.10E+11,2.397021458,53.31096409,99.92658,3.700524751,1,2.8,5607283,11.67941,15.0593,29.283,719.0000153,13.70826215,310.2561161,4.079999924,80.8263627,6.739
Sint Maarten (Dutch part),2016,100,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,2.60059E+12,0.43250626,17.72277228,91.096,3.06,13.885,31.408,39969,16.5696,23.4515,29.283,34,16.878,214.6065659,8.223,281.99,5.421
Slovak Republic,2016,100,90.89,2.995964084,2.863264845,3.985680807,23.30579665,42.54272504,10.6,16.265,23.636,52.33,42.383,9.6,33.528,35.337,40.17017973,10.04,89768598023,3.324695296,26.07251382,91.096,10.93985261,2.9,5.8,5430798,16.5696,23.4515,29.283,49030,17.44622807,185.7471094,9.670200348,281.99,5.421
Slovenia,2016,100,97.76499,4.225212371,4.14895034,4.893463571,24.99543255,49.99778458,9.9,16.265,23.636,52.33,42.383,9.5,33.528,35.337,40.28381442,10.04,44708598649,3.14835549,27.85647773,91.096,4.885099442,1.2,2.3,2065042,9.69943,13.80157,29.283,20675,18.55501345,146.1522195,8.000100136,281.99,5.768
Solomon Islands,2016,47.91914368,72.64135,2.673,1.281,9.94,21.565,74.45103797,28.713,16.265,23.636,52.33,42.383,4.771,33.528,35.337,33.28681251,10.04,1232699139,3.456606424,20.026,91.096,3.06,8.7,21.2,599419,16.5696,25.15321,29.283,28900,26.68219652,85.25,8.223,281.99,5.421
Somalia,2016,29.89031792,90.89,2.673,1.281,0.991144636,21.565,97.04924251,43.362,16.265,23.636,52.33,42.383,11.367,33.528,35.337,26.769,10.04,6761998534,3.065,-37.34102318,91.096,3.06,39.1,131.5,14317996,16.5696,23.4515,29.283,637660,16.878,76.95947935,8.223,281.99,5.44
South Africa,2016,84.2,90.89,-0.499571242,-1.786054827,5.97,16.58264554,52.408578,20.981,16.265,23.636,52.33,42.383,9.793,33.528,35.337,34.45140616,10.04,2.96E+11,0.565344944,19.7528527,91.096,0.909329422,11,38.5,56015473,26.84814,23.4515,29.283,1219090,27.09698111,60.79052501,26.55069923,281.99,4.459
South Sudan,2016,8.947628021,90.89,2.673,1.281,1.746939212,21.565,82.95606444,35.936,16.265,23.636,52.33,42.383,10.982,36.35943,12.22592,26.769,10.04,2904114903,-13.83372274,10.45629099,91.096,3.06,39.6,96.4,12230730,16.5696,23.4515,29.283,5130373,16.878,116.6981454,8.223,281.99,3.832
Spain,2016,100,98.53001,3.197723156,3.110629935,4.058621103,22.41537823,51.3887384,8.7,16.265,23.636,52.33,42.383,8.8,33.528,35.337,19.70287576,10.04,1.24E+12,3.27446274,23.50503611,99.62216,3.516192994,1.8,3.1,46484062,11.60931,12.99102,29.283,505935,13.84773835,62.87600959,19.63470078,281.99,6.361
Sri Lanka,2016,95.58823395,99.0801,6.019886594,4.834831973,1.805569848,29.7818686,51.47474816,15.292,16.265,23.636,52.33,42.383,6.899,34.89671,50.4102,16.85275818,10.04,81787420023,4.468829688,27.63643327,98.68899,3.154239932,6.1,9.1,21203000,17.42213,23.16642,29.283,65610,12.29293181,50.00848667,4.369999886,281.99,4.415
St. Kitts and Nevis,2016,100,90.89,2.673,1.281,3.31,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,9.59E+08,2.317508524,20.026,91.096,-9.562955577,8.9,13.8,54821,7.9222,13.87277,29.283,260,16.878,107.7006558,8.223,281.99,5.421
St. Lucia,2016,97.76091766,90.89,2.673,1.281,4.636721844,8.402734554,40.58884387,12.108,16.265,23.636,52.33,42.383,7.506,26.37935,30.798,26.769,10.04,1635675296,3.365153116,12.87775512,91.096,3.834539552,12.7,17,178015,11.78644,15.12879,29.283,620,16.878,82.6003839,21.26269913,281.99,5.421
St. Martin (French part),2016,71.97028351,90.89,2.673,1.281,4.411,21.565,58.786,15.2,16.265,23.636,52.33,42.383,4.2,33.528,35.337,26.769,10.04,2.60059E+12,3.065,20.026,91.096,3.06,13.885,31.408,31949,16.5696,23.4515,29.283,54.4,16.878,85.25,8.223,281.99,5.421
St. Vincent and the Grenadines,2016,100,98.0976,0.292125384,0.120158915,5.178572333,21.565,46.2764822,15.507,16.265,23.636,52.33,42.383,7.18,37.51336,32.68362,26.769,10.04,7.71E+08,1.975455939,-1.865741252,91.096,1.941394566,9.9,16.8,109643,14.33003,14.51432,29.283,390,16.878,95.80614479,8.223,281.99,5.421
Sudan,2016,38.52844238,59.56956,-2.456951792,-0.974762123,2.18,9.370710341,80.71972964,32.926,16.265,23.636,52.33,42.383,7.435,33.528,35.337,26.769,10.04,95584380032,4.700000042,20.00003369,91.096,3.06,30.1,65.2,39578828,16.5696,23.4515,29.283,5130373,16.878,22.35592903,8.223,281.99,4.139
Suriname,2016,87.17631531,94.71427,2.673,1.281,3.4447781,65.06948004,50.36286815,18.216,16.265,23.636,52.33,42.383,7.313,33.528,35.337,26.769,10.04,3152173913,-5.561193424,20.026,91.096,7.250580046,10.6,20.2,558368,16.5696,13.35066,29.283,163820,16.878,85.25,8.223,281.99,6.269
Sweden,2016,100,99.60713,3.556121223,2.263126166,7.124671844,29.3735745,59.32048141,11.8,16.265,23.636,52.33,42.383,9.2,33.528,35.337,31.35471243,10.04,5.14E+11,3.234941922,29.58825391,91.096,2.78702004,1.7,2.9,9923085,12.90017,12.3537,29.283,447430,27.65461421,83.70762182,6.989999771,281.99,7.291
Switzerland,2016,100,99.75995,-2.49150644,-3.550536593,4.568844988,33.45288021,49.38213988,10.5,16.265,23.636,52.33,42.383,7.8,33.528,35.337,17.44678149,10.04,6.69E+11,1.375884496,34.33214587,91.096,1.758194202,3,4.3,8373338,9.7742,10.13562,29.283,41290.40039,9.768210942,120.4002141,4.917900085,281.99,7.509
Syrian Arab Republic,2016,100,90.89,2.673,1.281,2.5960693,21.565,71.0656721,21.472,16.265,23.636,52.33,42.383,5.522,33.528,35.337,26.769,10.04,2.60059E+12,3.065,20.026,91.096,3.06,8.8,17.5,18430453,16.5696,23.4515,29.283,185180,16.878,85.25,8.223,281.99,5.421
Tajikistan,2016,100,95.47253,2.673,1.281,3.768334536,21.565,62.73845929,28.842,16.265,23.636,52.33,42.383,5.158,33.528,35.337,26.769,10.04,6952678127,6.872964169,-4.783669334,91.096,3.06,15,34.6,8734951,16.5696,22.19159,29.283,141380,16.878,54.97337511,8.223,281.99,4.996
Tanzania,2016,32.8,80.80852,6.182328066,6.495976871,3.73,21.06295735,93.02377464,38.186,16.265,23.636,52.33,42.383,6.737,33.528,35.337,26.769,10.04,47388394818,6.968071869,24.3828401,91.096,7.777212558,21.6,56.1,55572201,16.5696,41.76673,29.283,947300,16.878,42.33104101,8.223,281.99,3.666
Thailand,2016,100,90.89,0.868816363,0.567200888,4.191674525,35.15299075,40.06672498,10.333,16.265,23.636,52.33,42.383,7.872,33.528,35.337,19.00367298,10.04,4.12E+11,3.282683075,33.10650756,91.096,2.296882025,5.5,10,68863514,26.63435,16.65791,29.283,513120,15.4228764,122.1681532,0.688000023,281.99,6.474
Timor-Leste,2016,63.39413834,81.8366,7.540209172,5.192698625,3.168044921,21.565,89.61027897,35.048,16.265,23.636,52.33,42.383,5.53,33.528,35.337,94.98980517,10.04,2521000000,0.827857235,23.85561285,91.096,3.06,21.1,49.4,1268671,16.5696,23.4515,29.283,14870,9.81802752,118.0285601,8.223,281.99,5.421
Togo,2016,46.92837524,91.07442,2.856509636,0.293039282,5.602628102,21.565,80.64006992,34.028,16.265,23.636,52.33,42.383,8.686,64.06315,16.01789,18.52415972,10.04,4457732625,5.099992053,4.145608503,91.096,2.102553709,25.9,75.3,7606374,16.5696,41.39676,29.283,56790,18.87373058,103.9866963,8.223,281.99,3.303
Tonga,2016,97.02,90.89,2.673,1.281,2.93,21.565,72.80250359,23.982,16.265,23.636,52.33,42.383,5.989,33.528,35.337,26.769,10.04,401117500,3.37947375,20.026,91.096,1.207243461,6.9,16.4,107122,16.5696,23.4515,29.283,750,16.878,89.43270377,8.223,281.99,5.421
Trinidad and Tobago,2016,100,90.89,2.673,1.281,2.87,21.565,43.77131614,13.608,16.265,23.636,52.33,42.383,9.612,33.528,35.337,26.769,10.04,22295585700,-5.957061347,20.026,91.096,-5.542461599,17.1,26.9,1364962,16.5696,23.4515,29.283,5130,16.878,85.25,2.972199917,281.99,6.168
Tunisia,2016,100,90.89,2.673,1.281,5.9,9.405493723,46.38052718,18.295,16.265,23.636,52.33,42.383,6.341,33.528,35.337,26.769,10.04,41808379888,1.108392968,7.704856332,91.096,0.292190961,7.7,13.5,11403248,16.5696,16.18367,29.283,163610,16.878,90.69833995,15.51420021,281.99,5.045
Turkey,2016,100,94.44043,3.370172051,1.756869138,4.292377345,24.75063281,49.84923847,16.241,16.265,23.636,52.33,42.383,5.819,33.528,35.337,32.72054398,10.04,8.64E+11,3.183819077,25.34116539,99.62136,3.839272884,6.5,12.5,79512426,16.5696,23.4515,29.283,785350,18.32477253,46.81564205,10.83860016,281.99,5.389
Turkmenistan,2016,100,90.89,2.673,1.281,2.32,21.565,53.81354114,25.373,16.265,23.636,52.33,42.383,7.076,33.528,35.337,26.769,10.04,36180000000,6.199999966,20.026,91.096,3.06,21.8,48.8,5662544,16.5696,23.4515,29.283,488100,16.878,62.02795546,8.223,281.99,5.658
Turks and Caicos Islands,2016,95.70043945,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,2.60059E+12,3.065,20.026,91.096,3.06,13.885,31.408,34900,16.5696,23.4515,29.283,950,16.878,85.25,8.223,281.99,5.421
Tuvalu,2016,99.42615509,97.48478,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,3.66E+07,3.034951029,20.026,91.096,3.06,16.5,25.7,11097,8.3806,17.19481,29.283,30,16.878,85.25,8.223,281.99,5.421
Uganda,2016,26.7,90.89,-3.310473282,-6.440615238,1.980319245,20.20487942,100.6307678,42.144,16.265,23.636,52.33,42.383,8.697,33.528,35.337,13.68992626,10.04,24133664285,4.781000291,15.43251221,91.096,0.595060051,20.9,51.6,41487965,16.5696,42.72062,29.283,241550,13.45577038,47.1145216,8.223,281.99,3.739
Ukraine,2016,100,90.89,3.858877915,2.336340765,5.801227274,17.62434046,45.75968438,10.3,16.265,23.636,52.33,42.383,14.7,19.63951,27.88959,33.50441672,10.04,93355993629,2.440994738,14.80019636,91.096,3.667369762,5.4,9.1,45004645,7.03673,12.75838,29.283,603550,19.63011981,105.5212049,9.350000381,281.99,4.324
United Arab Emirates,2016,100,97.17865,-2.636027546,-3.84719363,4.411,21.565,17.60817836,9.592,16.265,23.636,52.33,42.383,1.592,33.528,35.337,4.465958119,10.04,3.57E+11,2.988441821,51.28785706,91.096,4.852173274,4.7,9,9269612,9.54885,24.52278,29.283,83600,0.043494701,176.747648,1.635501981,281.99,6.573
United Kingdom,2016,100,99.76344,2.303555424,1.575678798,5.66075285,11.6098674,56.17486701,11.8,16.265,23.636,52.33,42.383,9.1,33.36391,37.4718,37.29928677,10.04,2.65E+12,1.93579095,15.34509815,91.096,0.233807642,2.7,4.4,65595565,19.44776,15.05392,29.283,243610,25.5971163,58.58231325,4.813199997,281.99,6.725
